sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images,related_skus,crosssell_skus,upsell_skus
MH03-L-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Bruno Compete Hoodie-L-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-l-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH03-XL-Black,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Bruno Compete Hoodie-XL-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH03-XL-Blue,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Bruno Compete Hoodie-XL-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH03-XL-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Bruno Compete Hoodie-XL-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH03,,Default,configurable,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Bruno Compete Hoodie,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",,1,Taxable Goods,"Catalog, Search",63,,,,,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Organic Cotton,pattern=Solid,climate=All-weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,performance_fabric=No,erin_recommends=Yes,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH03-XS-Black,size=XS,color=Black|sku=MH03-XS-Blue,size=XS,color=Blue|sku=MH03-XS-Green,size=XS,color=Green|sku=MH03-S-Black,size=S,color=Black|sku=MH03-S-Blue,size=S,color=Blue|sku=MH03-S-Green,size=S,color=Green|sku=MH03-M-Black,size=M,color=Black|sku=MH03-M-Blue,size=M,color=Blue|sku=MH03-M-Green,size=M,color=Green|sku=MH03-L-Black,size=L,color=Black|sku=MH03-L-Blue,size=L,color=Blue|sku=MH03-L-Green,size=L,color=Green|sku=MH03-XL-Black,size=XL,color=Black|sku=MH03-XL-Blue,size=XL,color=Blue|sku=MH03-XL-Green,size=XL,color=Green",,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XS-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XS-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XS-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XS-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-XS-Yellow,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-XS-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-S-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-S-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-s-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-S-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-S-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-s-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-S-Yellow,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-S-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-s-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-M-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-M-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-m-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-M-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-M-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-m-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-M-Yellow,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-M-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-m-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-L-Green,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-L-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
MH04-L-White,,Default,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category,Default Category/Destacado Home 1,Default Category/Destacado Home 2,Default Category/Destacado Home 3,Default Category/Destacado Home 4,Default Category/Destacado Home 5",base,Frankie  Sweatshirt-L-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>","Si lo que buscás es algo que combine con todo, que te haga lucir bien y te ofrezca comodidad para elegirla diariamente, te presentamos lo que buscas: Las Zapatillas adidas 8K",1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,,"24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange","24-MB01,24-MB03,24-WB02,24-WG088,24-UG03,MH01-XS-Black,MH01-XS-Gray,MH01-XS-Orange"
